,Smoking
6316,650644.2099
6317,645371.172
6318,641728.9029
6319,637621.6503
6320,630191.0327
6321,628145.0995
6322,626222.1941
6323,623803.9772
6324,614485.3112
6325,625225.0563
6326,623436.4662
6327,622589.0195
6328,43301.26819
6329,43783.51361
6330,44511.00979
6331,45228.35203
6332,46000.63484
6333,46753.89056
6334,47399.62086
6335,47934.80326
6336,48371.61989
6337,48874.60958
6338,49571.50027
6339,49661.88073
6340,49649.36844
6341,49532.87343
6342,49354.36518
6343,49170.92163
6344,49266.06619
6345,49271.91722
6346,49137.63878
6347,49369.93826
6348,49814.44136
6349,50212.12713
6350,50734.92541
6351,51203.27133
6352,51799.18826
6353,52426.33345
6354,52991.87827
6355,53376.1712
6356,5681577.793
6357,5769043.287
6358,5869243.876
6359,6023154.99
6360,6115916.982
6361,6170797.452
6362,6180919.478
6363,6208120.345
6364,6244660.28
6365,6298194.798
6366,6351837.677
6367,6382733.902
6368,6444008.309
6369,6500340.707
6370,6450954.751
6371,6457486.751
6372,6375847.554
6373,6383033.915
6374,6447767.153
6375,6495294.182
6376,6569515.346
6377,6615962.057
6378,6663081.086
6379,6673225.404
6380,6764715.825
6381,6936294.573
6382,7046703.251
6383,7099111.294
6384,7041.118454
6385,7172.909849
6386,7341.568141
6387,7520.898313
6388,7695.278302
6389,7851.926177
6390,8000.818278
6391,8144.059575
6392,8262.641748
6393,8383.17667
6394,8483.044712
6395,8599.829216
6396,8731.064021
6397,8860.449777
6398,8998.627437
6399,9131.985026
6400,9292.619034
6401,9456.845928
6402,9641.33202
6403,9843.559555
6404,10026.71875
6405,10294.80922
6406,10572.72674
6407,10863.68384
6408,11180.9738
6409,11606.31911
6410,12066.51989
6411,12553.3278
6412,2999.827821
6413,3170.84619
6414,3343.985579
6415,3522.219487
6416,3700.546964
6417,3874.509859
6418,3996.63465
6419,4072.390643
6420,4136.552392
6421,4151.865817
6422,4153.997142
6423,4106.052902
6424,4053.81582
6425,4024.251791
6426,3962.996447
6427,3914.509818
6428,3917.716241
6429,3915.290453
6430,3982.528572
6431,4011.725469
6432,4098.490665
6433,4142.027668
6434,4163.715838
6435,4186.521179
6436,4215.109475
6437,4252.042534
6438,4301.426632
6439,4353.51607
6440,4616.489709
6441,4556.212789
6442,4719.834286
6443,4943.196572
6444,5261.222367
6445,5712.471377
6446,5953.113013
6447,6454.916779
6448,7170.533588
6449,7843.085559
6450,8571.378429
6451,8958.253911
6452,9509.591083
6453,9715.978369
6454,9996.875992
6455,10186.96263
6456,10251.25458
6457,10265.56286
6458,10318.56154
6459,10229.90139
6460,10027.80391
6461,9686.674442
6462,9362.477105
6463,9099.552194
6464,8902.223776
6465,8818.570004
6466,8758.48672
6467,8714.714332
