,Count
8525,4512597
8526,8319057
8527,10237530
8528,208615169
8529,76001
8530,1038058156
8531,3754786
8532,64800880
8533,22802064
8534,277381
8535,6125000
8536,56916317
8537,2632675
8538,5031762
8539,126631000
8540,14928426
8541,31098757
8542,4840400
8543,11886458
8544,82972
8545,43614
8546,46616677
8547,1951636
8548,5235346
8549,3747766
8550,2699712
8551,5275926
8552,154995
8553,32769
8554,18663284
8555,2019731
8556,3524238
8557,430475
8558,2390482
8559,418383
8560,28116
8561,28455509
8562,31844
8563,3647001
8564,15282521
8565,273527
8566,97484832
8567,50423
8568,2024394
8569,10642936
8570,387578
8571,46181077
8572,606001
8573,2376225
8574,55636
8575,17244188
8576,2561585
8577,1175267
8578,10854322
8579,22661298
8580,1763859
8581,209214
8582,10929918
8583,119260063
8584,4991040
8585,15812088
8586,4461913
8587,23509964
8588,10449
8589,3835100
8590,2254904
8591,138624621
8592,2971196
8593,26078293
8594,76325927
8595,18776
8596,5716161
8597,38660271
8598,3800081
8599,22731482
8600,10217828
8601,5216349
8602,2848431
8603,1939992
8604,236221
8605,570489
8606,22472040
8607,147214392
8608,7501234
8609,20194527
8610,26626520
8611,9568722
8612,3958723
8613,401586
8614,4462378
8615,5844846
8616,27145
8617,8553601
8618,7540401
8619,5933882
8620,139959
8621,465385
8622,5396020
8623,1983045
8624,8857874
8625,994108
8626,31084
8627,80410
8628,16013985
8629,19065
8630,8053536
8631,4780448
8632,62298571
8633,6119661
8634,4466135
8635,873136
8636,97482
8637,1263933
8638,9613588
8639,62287397
8640,9346
8641,32682239
8642,22952410
8643,49673350
8644,3308012
8645,279040000
8646,24311650
8647,107758
8648,23739841
8649,20026
8650,108599
8651,79035871
8652,181265
8653,173609
8654,1762000
8655,16921149
8656,44338543
8657,10140561
8658,11822719
8659,90853
8660,20779953
8661,16395473
8662,3089027
8663,65390
8664,3134062
8665,36870787
8666,3069591
8667,57821
8668,76016
8669,19153000
8670,8011566
8671,8048600
8672,6378871
8673,10251250
8674,6865951
8675,11607942
8676,127657854
8677,8170172
8678,664611
8679,298051
8680,3751176
8681,9979610
8682,247315
8683,61833
8684,8418264
8685,174790340
8686,271515
8687,333165
8688,591021
8689,1643334
8690,3640427
8691,30685730
8692,7184250
8693,148443
8694,15342353
8695,1262645000
8696,16454668
8697,15513945
8698,47105826
8699,3127411
8700,39629968
8701,542357
8702,428188
8703,3962372
8704,6513485
8705,11126430
8706,133860
8707,42303
8708,943290
8709,10255063
8710,82211508
8711,717584
8712,69650
8713,5339616
8714,8471321
8715,31042235
8716,12681123
8717,68831561
8718,2292416
8719,40567864
8720,1396985
8721,66224804
8722,5176209
8723,811006
8724,60912500
8725,46735
8726,107402
8727,1228360
8728,58892514
8729,4077131
8730,19278856
8731,31077
8732,8240730
8733,1317703
8734,1201301
8735,606181
8736,10805808
8737,102833
8738,56200
8739,11650743
8740,155329
8741,746715
8742,6665000
8743,6574509
8744,4468302
8745,8463806
8746,10210971
8747,211513823
8748,76941
8749,1056575549
8750,3805174
8751,65623405
8752,23497585
8753,281205
8754,6289000
8755,56942108
8756,2654701
8757,5122493
8758,126843000
8759,14883626
8760,31964557
8761,4898400
8762,12155239
8763,84396
8764,44074
8765,47008111
8766,2045123
8767,5323700
8768,3842778
8769,2848456
8770,5357891
8771,156729
8772,33184
8773,18777601
8774,2032804
8775,3499536
8776,436300
8777,2367550
8778,427782
8779,28935
8780,28793679
8781,32147
8782,3639592
8783,15766806
8784,279398
8785,98899845
8786,50753
8787,2034819
8788,10946445
8789,390087
8790,46719701
8791,604950
8792,2397418
8793,57453
8794,17711927
8795,2630219
8796,1186873
8797,11148758
8798,23194257
8799,1794571
8800,213230
8801,11331557
8802,122283850
8803,5069302
8804,15925513
8805,4490967
8806,23941110
8807,10337
8808,3857700
8809,2267973
8810,142343578
8811,3030328
8812,26459944
8813,77991755
8814,19105
8815,5847586
8816,38258629
8817,3810605
8818,22929075
8819,10289898
8820,5323201
8821,2922153
8822,1962452
8823,240686
8824,592468
8825,22442971
8826,146596557
8827,7933681
8828,20663843
8829,27275015
8830,9797734
8831,4027887
8832,412660
8833,4584571
8834,5887936
8835,27462
8836,8872254
8837,7516346
8838,6199394
8839,142262
8840,470949
8841,5388720
8842,1988925
8843,8872109
8844,1005435
8845,30519
8846,81131
8847,16410848
8848,20164
8849,8355654
8850,4924402
8851,62952642
8852,6216341
8853,4516133
8854,884366
8855,97973
8856,1267153
8857,9708350
8858,63240194
8859,9394
8860,33499180
8861,23650172
8862,49175848
8863,3319736
8864,282162411
8865,24650400
8866,107784
8867,24192446
8868,20311
8869,108642
8870,79910412
8871,184972
8872,174454
8873,1700000
8874,17409072
8875,44967708
8876,10415944
8877,11881477
8878,92898
8879,21606988
8880,16945753
8881,3060173
8882,67341
8883,3302719
8884,37275652
8885,3050687
8886,58494
8887,77212
8888,19413000
8889,8042293
8890,8111200
8891,6525545
8892,10286570
8893,7076733
8894,11944587
8895,130088702
8896,8009142
8897,697545
8898,302618
8899,3755512
8900,9928549
8901,255063
8902,62504
8903,8580235
8904,177196054
8905,272500
8906,340034
8907,603640
8908,1674678
8909,3722018
8910,31020902
8911,7229854
8912,149097
8913,15516113
8914,1271850000
8915,16853026
8916,15928910
8917,48428545
8918,3217933
8919,40255967
8920,555888
8921,435709
8922,4034074
8923,6559096
8924,11164667
8925,129047
8926,43935
8927,960276
8928,10216605
8929,82349925
8930,733015
8931,69661
8932,5358783
8933,8598601
8934,31451514
8935,12914667
8936,70152661
8937,2374722
8938,40850412
8939,1388115
8940,68159423
8941,5188008
8942,813925
8943,61357430
8944,46997
8945,107173
8946,1258003
8947,59119673
8948,4014373
8949,19756928
8950,31602
8951,8417081
8952,1360074
8953,1227106
8954,631666
8955,10862132
8956,103249
8957,56350
8958,11924946
8959,156401
8960,745206
8961,6714300
8962,6751912
8963,4299642
8964,8608819
8965,10187576
8966,214427417
8967,77703
8968,1075000085
8969,3866243
8970,66449112
8971,24208180
8972,284968
8973,6439000
8974,56974100
8975,2674702
8976,5217336
8977,127149000
8978,14858335
8979,32848564
8980,4945100
8981,12405408
8982,85849
8983,44599
8984,47370164
8985,2103282
8986,5409582
8987,3991001
8988,2953927
8989,5443248
8990,158179
8991,33552
8992,18911730
8993,2035740
8994,3470818
8995,441525
8996,2337170
8997,437938
8998,29853
8999,29126330
9000,32470
9001,3631462
9002,16260932
9003,286306
9004,100298153
9005,51422
9006,2042842
9007,11271600
9008,393028
9009,47225120
9010,607389
9011,2419588
9012,58321
9013,18221888
9014,2702400
9015,1196287
9016,11432000
9017,23709119
9018,1823672
9019,217324
9020,11751365
9021,125394046
9022,5145366
9023,16046180
9024,4513751
9025,24347106
9026,10215
9027,3880500
9028,2294962
9029,145978402
9030,3089648
9031,26799285
9032,79672873
9033,19386
9034,5974629
9035,38248076
9036,3818774
9037,23132980
9038,10362722
9039,5428444
9040,2997784
9041,1984496
9042,244931
9043,615012
9044,22131970
9045,145976083
9046,8231156
9047,21202642
9048,27971082
9049,10036104
9050,4138012
9051,423944
9052,4754072
9053,5927006
9054,27812
9055,9186725
9056,7503433
9057,6447793
9058,144755
9059,476579
9060,5378867
9061,1992060
9062,8895960
9063,1013609
9064,30600
9065,81202
9066,16766561
9067,21573
9068,8678051
9069,5062567
9070,63539196
9071,6318513
9072,4564083
9073,901214
9074,98487
9075,1271632
9076,9793903
9077,64192243
9078,9484
9079,34385856
9080,24388968
9081,48683865
9082,3325473
9083,284968955
9084,24964450
9085,107896
9086,24646472
9087,20675
9088,108549
9089,80742499
9090,189219
9091,175392
9092,1701154
9093,17918373
9094,45571274
9095,10692193
9096,11923914
9097,94992
9098,22600770
9099,17519417
9100,3051010
9101,70049
9102,3478777
9103,37681749
9104,3033978
9105,59080
9106,78295
9107,19651400
9108,8081957
9109,8171950
9110,6704113
9111,10332785
9112,7295394
9113,12293100
9114,132478086
9115,7837161
9116,735146
9117,307660
9118,3759387
9119,9865548
9120,262378
9121,62912
9122,8742814
9123,179537520
9124,273425
9125,346782
9126,616018
9127,1704642
9128,3802128
9129,31360079
9130,7284753
9131,149596
9132,15684409
9133,1280400000
9134,17231539
9135,16357602
9136,49871666
9137,3310387
9138,40875360
9139,569479
9140,442951
9141,4100925
9142,6604965
9143,11199651
9144,129205
9145,45351
9146,976964
9147,10196916
9148,82488495
9149,746942
9150,69837
9151,5375931
9152,8724975
9153,31855109
9154,13143465
9155,71485043
9156,2481058
9157,41431558
9158,1379350
9159,70142091
9160,5200598
9161,815257
9162,61805267
9163,47233
9164,107030
9165,1288315
9166,59370479
9167,3978515
9168,20246381
9169,32102
9170,8586074
9171,1404261
9172,1254453
9173,658384
9174,10902022
9175,103634
9176,56609
9177,12208848
9178,157176
9179,744789
9180,6744100
9181,6929265
9182,4302174
9183,8754150
9184,10158608
9185,217357793
9186,78318
9187,1093317189
9188,3931947
9189,67284796
9190,24931919
9191,287523
9192,6570000
9193,57059007
9194,2692845
9195,5317506
9196,127445000
9197,14858948
9198,33751739
9199,4990700
9200,12637727
9201,87305
9202,45165
9203,47644736
9204,2136997
9205,5493246
9206,4182205
9207,3024729
9208,5531089
9209,159392
9210,33879
9211,19062482
9212,2029829
9213,3443067
9214,446175
9215,2310173
9216,448821
9217,30910
9218,29454768
9219,32806
9220,3623062
9221,16765117
9222,294186
9223,101684758
9224,52370
9225,2048928
9226,11616887
9227,395969
9228,47702171
9229,609828
9230,2443271
9231,58420
9232,18764155
9233,2778099
9234,1204621
9235,11713664
9236,24208391
9237,1851523
9238,221490
9239,12189983
9240,128596076
9241,5219328
9242,16148929
9243,4538159
9244,24725627
9245,10102
9246,3948500
9247,2334858
9248,149549700
9249,3149188
9250,27100968
9251,81365258
9252,19637
9253,6098621
9254,38230364
9255,3823701
9256,23339453
9257,10419631
9258,5531962
9259,3075373
9260,2006078
9261,248972
9262,640868
9263,21730496
9264,145306046
9265,8427060
9266,21805313
9267,28704778
9268,10283699
9269,4175950
9270,435432
9271,4965766
9272,5962136
9273,28175
9274,9501342
9275,7496522
9276,6688226
9277,147447
9278,482235
9279,5376912
9280,1994530
9281,8924958
9282,1019059
9283,30777
9284,83723
9285,17084632
9286,23232
9287,9019233
9288,5197031
9289,64069087
9290,6426867
9291,4610005
9292,922694
9293,99022
9294,1277213
9295,9871251
9296,65145367
9297,9596
9298,35334788
9299,25167257
9300,48202500
9301,3326040
9302,287625193
9303,25271850
9304,108097
9305,25100408
9306,21129
9307,108510
9308,81534407
9309,193920
9310,176407
9311,1702310
9312,18443691
9313,46150913
9314,10971698
9315,11954290
9316,97017
9317,23680871
9318,18121479
9319,3039616
9320,73182
9321,3711932
9322,38087868
9323,3017932
9324,59504
9325,79300
9326,19895400
9327,8121423
9328,8234100
9329,6909154
9330,10376133
9331,7520555
9332,12654621
9333,134791603
9334,7775327
9335,778708
9336,313129
9337,3762173
9338,9796749
9339,269425
9340,63325
9341,8905823
9342,181809246
9343,274329
9344,353293
9345,627839
9346,1734398
9347,3881181
9348,31644028
9349,7339001
9350,150068
9351,15849652
9352,1288400000
9353,17599610
9354,16800865
9355,51425580
9356,3406922
9357,41483869
9358,583211
9359,449930
9360,4164053
9361,6650971
9362,11229183
9363,131897
9364,46632
9365,993563
9366,10193998
9367,82534176
9368,759641
9369,70100
9370,5390574
9371,8850317
9372,32264157
9373,13369678
9374,72826097
9375,2600973
9376,42187645
9377,1370720
9378,72170584
9379,5213014
9380,816076
9381,62244886
9382,47432
9383,106901
9384,1319953
9385,59647577
9386,3951736
9387,20750299
9388,32555
9389,8753093
9390,1449925
9391,1283305
9392,686664
9393,10928070
9394,104005
9395,56765
9396,12500478
9397,157717
9398,745143
9399,6730800
9400,7106319
9401,4303399
9402,8900104
9403,10129552
9404,220309469
9405,78884
9406,1111523144
9407,3996521
9408,68122938
9409,25644499
9410,289521
9411,6689700
9412,57313203
9413,2709437
9414,5434030
9415,127718000
9416,14909018
9417,34678779
9418,5043300
9419,12856163
9420,88835
9421,45746
9422,47892330
9423,2161626
9424,5576640
9425,4388375
9426,3077058
9427,5620547
9428,160530
9429,34175
9430,19224037
9431,2018348
9432,3415213
9433,451630
9434,2287955
9435,460165
9436,32053
9437,29782884
9438,33153
9439,3612874
9440,17279141
9441,302683
9442,103081020
9443,53456
9444,2053426
9445,11982695
9446,398582
9447,48148902
9448,612267
9449,2468762
9450,57947
9451,19331100
9452,2857148
9453,1213370
9454,12000181
9455,24698819
9456,1879117
9457,225296
9458,12647984
9459,131900631
9460,5292118
9461,16225302
9462,4564855
9463,25080872
9464,9994
9465,4027200
9466,2386166
9467,153093373
9468,3209048
9469,27372226
9470,83051971
9471,19809
9472,6223377
9473,38204570
9474,3826095
9475,23542426
9476,10458821
9477,5632983
9478,3154969
9479,2027846
9480,252703
9481,681788
9482,21574326
9483,144648257
9484,8557161
9485,22456649
9486,29460519
9487,10541467
9488,4114826
9489,447017
9490,5201070
9491,5994077
9492,28562
9493,9815412
9494,7480591
9495,6935676
9496,150415
9497,487942
9498,5373374
9499,1995733
9500,8958229
9501,1022802
9502,31472
9503,82781
9504,17415214
9505,25011
9506,9373916
9507,5330639
9508,64549866
9509,6541547
9510,4655743
9511,947108
9512,99589
9513,1283559
9514,9945277
9515,66089402
9516,9726
9517,36337782
9518,25980552
9519,47812950
9520,3323668
9521,290107933
9522,25567650
9523,108326
9524,25551624
9525,21672
9526,108506
9527,82301656
9528,198959
9529,177484
9530,1703466
9531,18985000
9532,46719196
9533,11256743
9534,11982224
9535,98737
9536,24726684
9537,18758145
9538,3026939
9539,76244
9540,4068570
9541,38491972
9542,3000720
9543,59681
9544,80336
9545,20127400
9546,8171966
9547,8306500
9548,7131693
9549,10421137
9550,7750004
9551,13030569
9552,136986432
9553,7716860
9554,829844
9555,318894
9556,3764194
9557,9730146
9558,276504
9559,63740
9560,9069039
9561,184006481
9562,275284
9563,359433
9564,638815
9565,1765527
9566,3959875
9567,31940655
9568,7389625
9569,150716
9570,16014971
9571,1296075000
9572,17970494
9573,17259322
9574,53068880
9575,3510468
9576,42075955
9577,597228
9578,456617
9579,4225155
9580,6696953
9581,11250365
9582,134192
9583,47902
9584,1010408
9585,10197101
9586,82516260
9587,771603
9588,70382
9589,5404523
9590,8974444
9591,32692163
9592,13596388
9593,74172073
9594,2719803
9595,42921895
9596,1362550
9597,74239505
9598,5228172
9599,817860
9600,62704895
9601,47600
9602,106625
9603,1353795
9604,59987905
9605,3927340
9606,21272323
9607,32928
9608,8925743
9609,1496527
9610,1313492
9611,716949
9612,10955141
9613,104347
9614,56911
9615,12796925
9616,158101
9617,745737
9618,6783500
9619,7282953
9620,4304600
9621,9047077
9622,10107146
9623,223285676
9624,79520
9625,1129623456
9626,4070262
9627,68951281
9628,26313838
9629,292074
9630,6809000
9631,57685327
9632,2725015
9633,5580244
9634,127761000
9635,15012985
9636,35635271
9637,5104700
9638,13066469
9639,90499
9640,46324
9641,48082519
9642,2200492
9643,5662208
9644,4569378
9645,3135651
9646,5710154
9647,161816
9648,34452
9649,19387153
9650,2005940
9651,3377075
9652,458095
9653,2263122
9654,471597
9655,33186
9656,30115214
9657,33500
9658,3603945
9659,17802997
9660,311265
9661,104514932
9662,54476
9663,2057048
9664,12369070
9665,401268
9666,48564484
9667,613353
9668,2496391
9669,57246
9670,19910552
9671,2939247
9672,1221003
9673,12301838
9674,25190652
9675,1907745
9676,228750
9677,13125916
9678,135320422
9679,5364935
9680,16281779
9681,4591910
9682,25419344
9683,9902
9684,4087500
9685,2445517
9686,156664697
9687,3269356
9688,27624213
9689,84710542
9690,19867
9691,6354245
9692,38182222
9693,3826878
9694,23732731
9695,10483861
9696,5730549
9697,3236626
9698,2050572
9699,255992
9700,753334
9701,21451748
9702,144067054
9703,8680524
9704,23132682
9705,30214193
9706,10810083
9707,4166664
9708,458539
9709,5433991
9710,6023797
9711,28940
9712,10130243
9713,7463157
9714,7213351
9715,153737
9716,493679
9717,5372280
9718,1997012
9719,8993531
9720,1026286
9721,32488
9722,82475
9723,17827825
9724,26700
9725,9734767
9726,5467766
9727,64995299
9728,6662389
9729,4703401
9730,971893
9731,100218
9732,1290123
9733,10022277
9734,67010930
9735,9869
9736,37379767
9737,26821297
9738,47451600
9739,3321476
9740,292805298
9741,25864350
9742,108512
9743,25996594
9744,22334
9745,108467
9746,83062821
9747,204127
9748,178590
9749,1704622
9750,19540098
9751,47291610
9752,11550642
9753,12019912
9754,100031
9755,25654277
9756,19433602
9757,3011487
9758,78867
9759,4588225
9760,38892931
9761,2981269
9762,59562
9763,81465
9764,20394800
9765,8227829
9766,8391850
9767,7364862
9768,10478617
9769,7982225
9770,13421930
9771,139035505
9772,7658972
9773,889164
9774,324859
9775,3765331
9776,9663915
9777,283800
9778,64154
9779,9232306
9780,186127103
9781,276323
9782,365114
9783,648739
9784,1799078
9785,4038382
9786,32243753
9787,7437115
9788,151678
9789,16182721
9790,1303720000
9791,18354514
9792,17733410
9793,54785903
9794,3622775
9795,42647723
9796,611627
9797,463032
9798,4285502
9799,6742717
9800,11261582
9801,137658
9802,49261
9803,1027662
9804,10211216
9805,82469422
9806,783254
9807,70589
9808,5419432
9809,9097257
9810,33149724
9811,13825847
9812,75523569
9813,2826659
9814,43653155
9815,1354775
9816,76346311
9817,5246096
9818,821604
9819,63179351
9820,47722
9821,106129
9822,1390549
9823,60401206
9824,3902469
9825,21814642
9826,33219
9827,9109581
9828,1543741
9829,1344930
9830,749535
9831,10987314
9832,104661
9833,56935
9834,13096028
9835,158402
9836,746163
9837,6813200
9838,7458985
9839,4310145
9840,9195288
9841,10087065
9842,226289470
9843,80305
9844,1147609927
9845,4159914
9846,69762347
9847,26922284
9848,296734
9849,6930100
9850,57969484
9851,2740003
9852,5765635
9853,127773000
9854,15147029
9855,36624895
9856,5162600
9857,13273354
9858,92325
9859,46857
9860,48184561
9861,2270198
9862,5751676
9863,4698763
9864,3218116
9865,5798614
9866,163417
9867,34713
9868,19544988
9869,1996114
9870,3322528
9871,465158
9872,2238799
9873,482858
9874,34248
9875,30455561
9876,33843
9877,3595187
9878,18336724
9879,319608
9880,106005203
9881,55258
9882,2060273
9883,12775516
9884,403834
9885,48949924
9886,614261
9887,2526424
9888,56542
9889,20493925
9890,3024194
9891,1228254
9892,12625952
9893,25690611
9894,1938320
9895,232250
9896,13624467
9897,138865016
9898,5438690
9899,16319868
9900,4623291
9901,25744500
9902,9849
9903,4133900
9904,2511251
9905,160304008
9906,3330217
9907,27866145
9908,86326250
9909,19781
9910,6494903
9911,38165445
9912,3821362
9913,23904167
9914,10503330
9915,5824096
9916,3320396
9917,2074778
9918,258780
9919,865416
9920,21319685
9921,143518523
9922,8840215
9923,23816183
9924,30949516
9925,11090116
9926,4265762
9927,469918
9928,5645624
9929,6052123
9930,29324
9931,10446863
9932,7440769
9933,7535932
9934,157472
9935,499464
9936,5372807
9937,2000474
9938,9029572
9939,1030579
9940,33011
9941,82858
9942,18361176
9943,28180
9944,10096633
9945,5611640
9946,65416189
9947,6789321
9948,4754646
9949,995135
9950,100905
9951,1296502
9952,10106771
9953,67903469
9954,10000
9955,38450320
9956,27684585
9957,47105150
9958,3321803
9959,295516599
9960,26167000
9961,108614
9962,26432447
9963,23107
9964,108454
9965,83832661
9966,209282
9967,179727
9968,1705780
9969,20107409
9970,47880601
9971,11856247
9972,12076699
9973,100834
9974,26433049
9975,20149901
9976,2992547
9977,80993
9978,5300174
9979,39289878
9980,2958307
9981,59107
9982,82704
9983,20697900
9984,8268641
9985,8484550
9986,7607849
9987,10547958
9988,8216897
9989,13829176
9990,140921167
9991,7601022
9992,958418
9993,331033
9994,3765424
9995,9604924
9996,291329
9997,64523
9998,9395446
9999,188167356
10000,277477
10001,370263
10002,657410
10003,1835908
10004,4118069
10005,32571174
10006,7483934
10007,153008
10008,16354504
10009,1311020000
10010,18754916
10011,18223674
10012,56578037
10013,3745141
10014,43200897
10015,626425
10016,469170
10017,4345412
10018,6788123
10019,11261248
10020,141239
10021,50740
10022,1045507
10023,10238905
10024,82376451
10025,794563
10026,70718
10027,5437272
10028,9218686
10029,33641002
10030,14059384
10031,76873663
10032,2918205
10033,44397319
10034,1346810
10035,78489206
10036,5266268
10037,827870
10038,63621381
10039,47792
10040,105371
10041,1430152
10042,60846820
10043,3880347
10044,22379055
10045,33417
10046,9307425
10047,1591445
10048,1377581
10049,784496
10050,11020362
10051,104933
10052,56774
10053,13397021
10054,158648
10055,746343
10056,6857100
10057,7634298
10058,4311159
10059,9344785
10060,10071370
10061,229318262
10062,81285
10063,1165486291
10064,4273591
10065,70554760
10066,27448124
10067,303782
10068,7053700
10069,58143979
10070,2754407
10071,5991540
10072,127854000
10073,15308084
10074,37649033
10075,5218400
10076,13477709
10077,94343
10078,47339
10079,48438292
10080,2373672
10081,5846074
10082,4759753
10083,3329211
10084,5886872
10085,165381
10086,34970
10087,19695972
10088,1989939
10089,3269909
10090,472637
10091,2218357
10092,493799
10093,35237
10094,30804683
10095,34190
10096,3585209
10097,18880269
10098,327487
10099,107560153
10100,55767
10101,2063131
10102,13203378
10103,405308
10104,49301050
10105,615025
10106,2558856
10107,55882
10108,21080110
10109,3111906
10110,1233996
10111,12973699
10112,26201961
10113,1971317
10114,235750
10115,14143971
10116,142538308
10117,5513763
10118,16346101
10119,4660677
10120,26066693
10121,9828
10122,4184600
10123,2580758
10124,164022627
10125,3391666
10126,28102056
10127,87888675
10128,19540
10129,6646895
10130,38141267
10131,3805214
10132,24054864
10133,10522288
10134,5913209
10135,3406334
10136,2100869
10137,261010
10138,1022711
10139,21193760
10140,143049528
10141,9043337
10142,24498310
10143,31661823
10144,11382268
10145,4401365
10146,481078
10147,5829237
10148,6079399
10149,29700
10150,10763905
10151,7411569
10152,7907406
10153,161681
10154,505295
10155,5373054
10156,2006868
10157,9080505
10158,1036092
10159,33441
10160,84600
10161,19059258
10162,29391
10163,10457124
10164,5762880
10165,65812536
10166,6922587
10167,4810109
10168,1016432
10169,101706
10170,1302561
10171,10201214
10172,68756810
10173,10120
10174,39548663
10175,28571475
10176,46787750
10177,3325401
10178,298379912
10179,26488250
10180,108603
10181,26850194
10182,24023
10183,108371
10184,84617540
10185,214370
10186,180876
10187,1719536
10188,20687646
10189,48489459
10190,12173514
10191,12155491
10192,101222
10193,27100536
10194,20905363
10195,2970017
10196,82684
10197,6168838
10198,39684295
10199,2932618
10200,58365
10201,84026
10202,20827600
10203,8295487
10204,8581300
10205,7862214
10206,10625700
10207,8454793
10208,14252021
10209,142660376
10210,7545338
10211,1035919
10212,337389
10213,3762786
10214,9560953
10215,299025
10216,64888
10217,9558439
10218,190130443
10219,278700
10220,374965
10221,664876
10222,1875459
10223,4198010
10224,32889025
10225,7551117
10226,154636
10227,16530195
10228,1317885000
10229,19171237
10230,18730282
10231,58453683
10232,3876119
10233,43737516
10234,641620
10235,475060
10236,4404628
10237,6833393
10238,11251122
10239,144056
10240,52280
10241,1063713
10242,10298828
10243,82266372
10244,805451
10245,70795
10246,5461438
10247,9338861
10248,34166972
10249,14296557
10250,78232126
10251,2996536
10252,45226803
10253,1340680
10254,80674348
10255,5288720
10256,836190
10257,64016225
10258,47825
10259,104444
10260,1472575
10261,61322463
10262,3860158
10263,22963946
10264,33517
10265,9518162
10266,1639848
10267,1411543
10268,821687
10269,11048473
10270,105190
10271,56555
10272,13700327
10273,158847
10274,746474
10275,6916300
10276,7808518
10277,4310217
10278,9495328
10279,10055780
10280,232374245
10281,82408
10282,1183209472
10283,4398942
10284,71336475
10285,27911248
10286,311566
10287,7180100
10288,58438310
10289,2768227
10290,6255280
10291,128001000
10292,15484192
10293,38705932
10294,5268400
10295,13679962
10296,96527
10297,47778
10298,48683638
10299,2504019
10300,5944948
10301,4767344
10302,3461911
10303,5974787
10304,167639
10305,35217
10306,19842044
10307,1986922
10308,3231294
10309,479993
10310,2200325
10311,504511
10312,36137
10313,31163673
10314,34525
10315,3576910
10316,19433530
10317,335169
10318,109170502
10319,56051
10320,2065426
10321,13651464
10322,406724
10323,49621475
10324,615875
10325,2593820
10326,55219
10327,21673316
10328,3202517
10329,1239630
10330,13341806
10331,26720370
10332,2006514
10333,239250
10334,14685399
10335,146339977
10336,5590055
10337,16381696
10338,4709153
10339,26382581
10340,9842
10341,4223800
10342,2657158
10343,167808105
10344,3453675
10345,28333052
10346,89405482
10347,19158
10348,6808514
10349,38120560
10350,3782995
10351,24188331
10352,10542964
10353,5998427
10354,3494496
10355,2128664
10356,262721
10357,1218434
10358,20882982
10359,142805088
10360,9273757
10361,25184597
10362,32360621
10363,11687080
10364,4588599
10365,492132
10366,5989633
10367,6105810
10368,30063
10369,11080121
10370,7381579
10371,8315139
10372,166300
10373,511181
10374,5374622
10375,2018122
10376,9148092
10377,1042652
10378,33811
10379,85033
10380,19878254
10381,30385
10382,10818024
10383,5920359
10384,66182067
10385,7062672
10386,4870141
10387,1036392
10388,102581
10389,1308451
10390,10304726
10391,69581848
10392,10221
10393,40681414
10394,29486338
10395,46509350
10396,3331749
10397,301231207
10398,26868000
10399,108518
10400,27247610
10401,25047
10402,108339
10403,85419591
10404,219472
10405,182046
10406,1733404
10407,21282515
10408,49119759
10409,12502958
10410,12255922
10411,101358
10412,27722276
10413,21695634
10414,2947314
10415,83862
10416,7089487
10417,40080160
10418,2907618
10419,57492
10420,85397
10421,21249200
10422,8321496
10423,8763400
10424,8126102
10425,10709973
10426,8696921
10427,14689725
10428,144304167
10429,7492561
10430,1114641
10431,343681
10432,3754271
10433,9527985
10434,306823
10435,65273
10436,9721454
10437,192030362
10438,279946
10439,379421
10440,671613
10441,1915639
10442,4273366
10443,33247118
10444,7647675
10445,156433
10446,16708258
10447,1324655000
10448,19605569
10449,19252666
10450,60411195
10451,4011486
10452,44254975
10453,657229
10454,480842
10455,4463125
10456,6878978
10457,11236971
10458,145880
10459,53836
10460,1081563
10461,10384603
10462,82110097
10463,816358
10464,70827
10465,5493621
10466,9458075
10467,34730608
10468,14535739
10469,79636079
10470,3062779
10471,45954106
10472,1337090
10473,82916235
10474,5313399
10475,845361
10476,64374984
10477,47820
10478,103543
10479,1518540
10480,61806995
10481,3848449
10482,23563825
10483,33559
10484,9738792
10485,1689285
10486,1446936
10487,860840
10488,11077841
10489,105456
10490,56328
10491,14006428
10492,159036
10493,746817
10494,6957800
10495,7980955
10496,4309705
10497,9646580
10498,10038188
10499,235469762
10500,83508
10501,1200669765
10502,4489544
10503,72120604
10504,28385746
10505,317414
10506,7308800
10507,58826731
10508,2781876
10509,6556478
10510,128063000
10511,15674000
10512,39791981
10513,5318700
10514,13883834
10515,98761
10516,48185
10517,49054708
10518,2656009
10519,6046620
10520,4764741
10521,3607860
10522,6058748
10523,170011
10524,35471
10525,19983984
10526,1987129
10527,3198231
10528,488650
10529,2177322
10530,515239
10531,36885
10532,31536811
10533,34872
10534,3570108
10535,19996473
10536,343452
10537,110815271
10538,56174
10539,2067313
10540,14113577
10541,409379
10542,49929642
10543,616969
10544,2631898
10545,54625
10546,22276596
10547,3296238
10548,1244121
10549,13727890
10550,27236006
10551,2043394
10552,242750
10553,15250908
10554,150269623
10555,5667432
10556,16445593
10557,4768212
10558,26666576
10559,9891
10560,4259800
10561,2750963
10562,171648986
10563,3516204
10564,28562317
10565,90901965
10566,18704
10567,6976201
10568,38125759
10569,3760866
10570,24310142
10571,10558177
10572,6081296
10573,3591977
10574,2157454
10575,264061
10576,1436665
10577,20537875
10578,142742350
10579,9524534
10580,25888541
10581,33060837
10582,12004701
10583,4839396
10584,503360
10585,6133603
10586,6131764
10587,30434
10588,11397188
10589,7350222
10590,8736939
10591,171120
10592,517123
10593,5379233
10594,2021316
10595,9219637
10596,1049945
10597,33964
10598,86956
10599,20664038
10600,31202
10601,11183588
10602,6083420
10603,66530984
10604,7209930
