,r_distance
220385,371.664
220386,660.877
220387,558.085
220388,420.627
220389,1889.14
220390,876.176
220391,1846.69
220392,270.771
220393,772.212
220394,1026.62
220395,222.308
220396,1548.12
220397,1249.2
220398,236.018
220399,3161.89
220400,1281.27
220401,214.961
220402,2104.07
220403,269.39
220404,997.406
220405,1562.26
220406,504.508
220407,1226.44
220408,1608.26
220409,1056.17
220410,1247.0
220411,1432.57
220412,195.544
220413,895.051
220414,450.772
220415,1421.47
220416,932.819
220417,727.991
220418,1656.15
220419,828.644
220420,1500.43
220421,397.71
220422,1694.33
220423,1351.23
220424,1073.17
220425,288.137
220426,325.2935
220427,1571.69
220428,367.594
220429,2617.34
220430,137.846
220431,1232.16
220432,2029.79
220433,117.015
220434,1600.32
220435,2392.99
220436,5986.47
220437,410.754
220438,418.036
220439,408.736
220440,1618.19
220441,251.648
220442,1586.93
220443,1665.21
220444,947.986
220445,696.055
220446,1205.55
220447,254.21
220448,1873.52
220449,500.525
220450,1559.16
220451,384.273
220452,460.866
220453,314.138
220454,2607.96
220455,552.477
220456,3272.29
220457,257.047
220458,817.626
220459,2808.58
220460,1293.23
220461,152.611
220462,712.7440000000001
220463,811.641
220464,1162.79
220465,929.517
220466,1592.91
220467,259.849
220468,1368.51
220469,675.952
220470,878.765
220471,287.327
220472,837.158
220473,190.356
220474,958.086
220475,395.274
220476,163.472
220477,299.341
220478,1474.15
220479,987.124
220480,2271.43
220481,276.188
220482,3956.73
220483,2101.22
220484,479.274
220485,313.67
220486,388.41
220487,304.499
220488,1475.5
220489,2354.13
220490,1256.64
220491,312.576
220492,596.364
220493,1717.02
220494,1951.32
220495,1305.55
220496,373.105
220497,197.088
220498,390.936
220499,539.358
220500,399.263
220501,286.496
220502,411.393
220503,993.527
220504,2912.41
220505,399.107
220506,1608.2
220507,1882.11
220508,465.75
220509,218.061
220510,860.214
220511,1304.79
220512,2092.14
220513,141.116
220514,302.952
220515,307.332
220516,225.026
220517,1627.67
220518,352.354
220519,2491.42
220520,402.913
220521,764.058
220522,325.681
220523,369.874
220524,1587.33
220525,1861.26
220526,281.941
220527,190.6005
220528,3694.81
220529,863.24
220530,294.717
220531,4600.28
220532,1769.28
220533,523.772
220534,1249.07
220535,539.652
220536,352.742
220537,1011.68
220538,529.904
220539,2473.19
220540,759.208
220541,1562.89
220542,3091.59
220543,261.88
220544,3615.78
220545,285.741
220546,818.83
220547,1281.99
220548,264.352
220549,2257.03
220550,2741.36
220551,501.584
220552,197.35
220553,206.268
220554,803.305
220555,363.893
220556,1726.2
220557,720.351
220558,2654.73
220559,380.063
220560,2120.4
220561,222.096
220562,73.7257
220563,859.2055
220564,557.0930000000001
220565,466.362
220566,2019.98
220567,304.055
220568,1206.93
220569,1365.96
220570,138.72
220571,793.11
220572,1037.87
220573,337.865
220574,1501.03
220575,270.895
220576,423.745
220577,551.371
220578,318.0
220579,115.813
220580,321.316
220581,842.424
220582,772.991
220583,4997.56
220584,449.282
220585,592.571
220586,451.895
220587,1312.01
220588,472.101
220589,517.963
220590,429.651
220591,427.911
220592,987.569
220593,310.95
220594,1311.55
220595,217.757
220596,408.59
220597,471.828
220598,1411.49
220599,2043.38
220600,167.359
220601,112.403
220602,512.848
220603,439.904
220604,3891.71
220605,559.632
220606,200.821
220607,331.159
220608,1495.56
220609,574.491
220610,142.173
220611,1031.3
220612,4684.09
220613,286.035
220614,1475.79
220615,348.357
220616,112.024
220617,1036.63
220618,432.561
220619,350.735
220620,781.397
220621,437.022
220622,223.155
220623,187.345
220624,352.726
220625,348.171
220626,156.67
220627,1107.32
220628,959.349
220629,1267.56
220630,1356.67
220631,271.553
220632,3173.87
220633,5535.96
220634,198.461
220635,199.794
220636,153.388
220637,414.958
220638,1632.46
220639,1377.65
220640,821.939
220641,807.611
220642,1118.61
220643,804.222
220644,263.249
220645,1087.43
220646,794.981
220647,226.758
220648,913.081
220649,910.594
220650,138.558
220651,2760.66
220652,972.128
220653,424.918
220654,107.969
220655,1414.92
220656,304.806
220657,1757.85
220658,292.573
220659,1270.07
220660,2250.77
220661,320.196
220662,519.165
220663,1055.43
220664,192.475
220665,1567.81
220666,2265.318
220667,1181.27
220668,372.606
220669,305.329
220670,209.873
220671,973.971
220672,438.726
220673,309.696
220674,1525.02
220675,645.287
220676,1138.17
220677,1244.09
220678,5089.9
220679,657.757
220680,396.728
220681,1606.57
220682,2204.54
220683,2269.33
220684,352.65
220685,1743.32
220686,234.737
220687,2485.16
220688,2030.245
220689,1821.27
220690,209.868
220691,1316.4
220692,3506.73
220693,365.972
220694,407.333
220695,608.92
220696,2267.715
220697,279.9
220698,1009.79
220699,180.7655
220700,305.508
220701,213.661
220702,1725.42
220703,288.0
220704,914.316
220705,1437.69
220706,450.875
220707,1370.49
220708,174.19
220709,340.702
220710,613.959
220711,345.4065
220712,1154.284
220713,1112.76
220714,250.846
220715,135.22
220716,846.317
220717,756.229
220718,2431.61
220719,1262.55
220720,160.673
220721,277.935
220722,494.811
220723,1567.63
220724,522.873
220725,1030.35
220726,1200.19
220727,1347.05
220728,1404.31
220729,2414.78
220730,500.626
220731,671.477
220732,1053.79
220733,980.134
220734,437.591
220735,413.232
220736,1741.87
220737,1005.3
220738,881.132
220739,4280.88
220740,237.274
220741,2085.72
220742,1070.57
220743,253.576
220744,1769.52
220745,1265.11
220746,1023.28
220747,4220.91
220748,914.039
220749,301.151
220750,1372.28
220751,369.723
220752,303.052
220753,148.517
220754,1301.98
220755,475.955
220756,2207.7
220757,857.264
220758,510.678
220759,1505.81
220760,1289.28
220761,246.962
220762,930.277
220763,335.983
220764,953.755
220765,1394.27
220766,270.304
220767,87.6386
220768,1190.03
220769,1886.75
220770,292.126
220771,354.082
220772,794.646
220773,1844.98
220774,1732.03
220775,1053.3
220776,921.289
220777,497.755
220778,2937.02
220779,1743.77
220780,425.197
220781,2500.13
220782,1361.27
220783,5295.16
220784,593.336
220785,908.92
220786,1338.53
220787,264.763
220788,6517.65
220789,592.176
220790,565.031
220791,1192.89
220792,321.931
220793,487.389
220794,466.99
220795,1422.11
220796,2026.07
220797,316.226
220798,1828.47
220799,344.397
220800,1611.17
220801,376.222
220802,977.9245
220803,4855.975
220804,273.602
220805,1330.26
220806,106.74979999999998
220807,2082.25
220808,423.519
220809,1283.37
220810,282.095
220811,753.311
220812,2618.11
220813,361.835
220814,361.618
220815,253.509
220816,1759.5549999999998
220817,671.26
220818,1618.34
220819,801.328
220820,1336.63
220821,365.49
220822,1309.0
220823,228.991
220824,333.5
220825,217.488
220826,4423.27
220827,1461.74
220828,171.018
220829,890.528
220830,1578.15
220831,1304.83
220832,1233.09
220833,259.302
220834,105.974
220835,1249.38
220836,235.927
220837,426.839
220838,277.182
220839,1663.1
220840,1101.57
220841,1915.99
220842,400.528
220843,279.577
220844,1245.275
220845,2544.38
220846,313.177
220847,821.949
220848,1017.22
220849,242.635
220850,2968.58
220851,358.035
220852,1034.82
220853,147.299
220854,122.056
220855,583.123
220856,1284.99
220857,260.853
220858,388.943
220859,442.904
220860,1040.31
220861,353.292
220862,1260.85
220863,835.808
220864,933.755
220865,1313.75
220866,344.74
220867,1197.55
220868,711.974
220869,356.458
220870,1825.62
220871,224.559
220872,398.361
220873,2467.4
220874,691.459
220875,1399.51
220876,325.601
220877,2349.44
220878,346.865
220879,613.572
220880,1638.75
220881,351.722
220882,3004.54
220883,2228.44
220884,291.255
220885,1469.34
220886,1647.52
220887,574.884
220888,100.585
220889,706.829
220890,6590.65
220891,1802.38
220892,1135.31
220893,1115.64
220894,549.114
220895,293.821
220896,670.683
220897,188.693
220898,236.405
220899,1606.21
220900,245.449
220901,555.326
220902,239.287
220903,2649.025
220904,2042.2
220905,279.061
220906,463.344
220907,1055.9
220908,218.769
220909,1042.44
220910,417.397
220911,470.168
220912,694.904
220913,721.165
220914,242.404
220915,492.13
220916,970.703
220917,474.35
220918,932.835
220919,356.668
220920,1064.76
220921,1165.48
220922,330.187
220923,1082.885
220924,2896.29
220925,735.368
220926,2479.66
220927,2162.07
220928,359.439
220929,1025.33
220930,914.447
220931,274.658
220932,839.31
220933,395.77
220934,974.631
220935,1488.32
220936,661.512
220937,240.724
220938,419.704
220939,3283.62
220940,1163.92
220941,819.201
220942,252.536
220943,411.17
220944,880.407
220945,1246.37
220946,3610.08
220947,1364.15
220948,4546.65
220949,2420.61
220950,1147.44
220951,390.952
220952,1343.51
220953,1742.4
220954,358.724
220955,285.021
220956,1291.37
220957,192.734
220958,700.351
220959,296.528
220960,1722.92
220961,1232.22
220962,285.014
220963,877.564
220964,1237.42
220965,114.996
220966,756.545
220967,415.272
220968,433.205
220969,344.452
220970,973.625
220971,3199.69
220972,1263.3
220973,165.981
220974,373.353
220975,437.037
220976,1829.31
220977,468.489
220978,615.01
220979,1272.95
220980,3575.82
220981,342.105
220982,309.5395
220983,1047.05
220984,616.324
220985,1675.69
220986,1157.79
220987,2376.64
220988,1787.06
220989,1516.99
220990,1388.86
220991,265.764
220992,126.318
220993,2806.01
220994,1352.73
220995,819.422
220996,988.493
220997,394.976
220998,324.225
220999,336.868
221000,579.602
221001,281.355
221002,3234.16
221003,180.784
221004,657.534
221005,2044.14
221006,188.064
221007,1265.9
221008,1461.55
221009,177.717
221010,1098.65
221011,3889.59
221012,360.777
221013,949.439
221014,468.748
221015,305.6395
221016,4061.81
221017,2446.5
221018,916.718
221019,1022.65
221020,322.03
221021,4933.43
221022,537.25
221023,413.225
221024,463.221
221025,250.141
221026,398.601
221027,160.428
221028,240.513
221029,665.196
221030,217.735
221031,940.744
221032,1949.71
221033,316.093
221034,1888.59
221035,340.098
221036,4068.79
221037,430.495
221038,1052.64
221039,292.761
221040,347.917
221041,4580.05
221042,293.381
221043,705.487
221044,1748.01
221045,241.945
221046,1752.0
221047,560.008
221048,295.636
221049,1218.9
221050,349.479
221051,1182.76
221052,407.88
221053,7819.36
221054,100.296
221055,2114.03
221056,2863.06
221057,435.85
221058,413.558
221059,1009.56
221060,177.69
221061,310.358
221062,1175.46
221063,1223.46
221064,273.086
221065,450.971
221066,1408.69
221067,283.837
221068,785.152
221069,1295.64
221070,1650.76
221071,1052.74
221072,837.832
221073,4475.1
221074,1033.615
221075,297.104
221076,588.714
221077,1274.14
221078,146.035
221079,2407.01
221080,1288.71
221081,194.3065
221082,997.867
221083,1738.26
221084,152.033
221085,782.982
221086,1948.5
221087,405.929
221088,313.589
221089,140.934
221090,4400.705
221091,298.281
221092,618.879
221093,1814.28
221094,268.367
221095,3087.66
221096,984.621
221097,8228.7
221098,392.537
221099,1172.25
221100,3713.06
221101,790.232
221102,517.15
221103,539.719
221104,1451.1
221105,383.928
221106,837.533
221107,317.646
221108,1132.6605
221109,1935.91
221110,1050.6
221111,1988.04
221112,1049.25
221113,443.797
221114,400.313
221115,1242.1
221116,780.428
221117,872.576
221118,825.74
221119,251.329
221120,2190.9
221121,342.964
221122,1733.77
221123,160.844
221124,395.578
221125,1406.86
221126,415.992
221127,2389.55
221128,534.163
221129,1143.4
221130,408.946
221131,1405.49
221132,291.224
221133,433.939
221134,1392.04
221135,151.105
221136,1949.39
221137,490.3645
221138,637.501
221139,381.925
221140,784.916
221141,1902.9
221142,414.016
221143,2451.7
221144,737.6425
221145,6003.62
221146,1646.93
221147,376.214
221148,381.324
221149,290.416
221150,492.353
221151,324.828
221152,1314.63
221153,450.19
221154,241.069
221155,1492.78
221156,862.734
221157,2682.96
221158,2318.97
221159,494.652
221160,1480.12
221161,298.46
221162,1762.11
221163,1133.09
221164,287.503
221165,208.471
221166,303.415
221167,2042.39
221168,248.321
221169,283.639
221170,887.075
221171,1976.32
221172,451.027
221173,388.872
221174,3250.32
221175,490.299
221176,6648.91
221177,301.403
221178,877.349
221179,1352.77
221180,2070.08
221181,990.317
221182,3364.44
221183,733.219
221184,4215.28
221185,1405.7
221186,1095.61
221187,5855.96
221188,300.342
221189,502.8606
221190,1371.64
221191,576.426
221192,635.125
221193,1329.17
221194,604.08
221195,160.043
221196,799.976
221197,433.797
221198,743.283
221199,3138.21
221200,631.282
221201,440.5
221202,291.718
221203,1502.86
221204,1622.23
221205,353.843
221206,413.821
221207,852.922
221208,73.8334
221209,123.874
221210,3099.73
221211,1092.18
221212,472.488
221213,320.082
221214,2548.2
221215,295.993
221216,1194.68
221217,871.439
221218,1396.69
221219,3536.33
221220,3236.39
221221,3258.55
221222,254.199
221223,1167.38
221224,763.505
221225,178.44
221226,4660.11
221227,1374.28
221228,441.428
221229,1205.22
221230,2459.87
221231,1531.39
221232,1294.44
221233,2386.14
221234,466.236
221235,214.107
221236,1597.51
221237,537.915
221238,416.147
221239,280.784
221240,931.631
221241,982.147
221242,5785.02
221243,1128.82
221244,209.655
221245,426.436
221246,1573.14
221247,378.341
221248,443.373
221249,4105.51
221250,268.185
221251,480.578
221252,287.219
221253,2264.93
221254,854.172
221255,1298.6
221256,151.697
221257,1681.65
221258,209.912
221259,1050.65
221260,241.515
221261,272.02866666666665
221262,943.353
221263,1113.27
221264,1718.99
221265,1997.38
221266,971.433
221267,3453.25
221268,1142.8
221269,531.964
221270,751.452
221271,471.973
221272,366.853
221273,1496.1
221274,1015.96
221275,1572.43
221276,1054.89
221277,866.42
221278,515.194
221279,1090.73
221280,2837.58
221281,390.223
221282,1661.08
221283,363.882
221284,1075.33
221285,193.387
221286,1752.07
221287,1168.99
221288,3123.3
221289,1492.1
221290,925.94
221291,952.079
221292,1148.32
221293,215.093
221294,1085.91
221295,1670.47
221296,872.428
221297,991.035
221298,4408.99
221299,555.6
221300,456.912
221301,461.543
221302,315.252
221303,555.126
221304,1285.05
221305,154.282
221306,372.131
221307,1394.36
221308,976.72
221309,533.561
221310,257.131
221311,586.531
221312,1630.1
221313,205.219
221314,1020.13
221315,167.027
221316,392.522
221317,368.478
221318,1568.65
221319,299.036
221320,1682.905
221321,216.7925
221322,1081.01
221323,1207.87
221324,1059.31
221325,479.431
221326,1153.26
221327,1249.0
221328,209.042
221329,298.132
221330,231.873
221331,234.925
221332,761.953
221333,1288.8
221334,1927.08
221335,1080.08
221336,1814.37
221337,2101.02
221338,158.687
221339,2236.45
221340,645.733
221341,1103.95
221342,1573.99
221343,264.67
221344,998.061
221345,783.78
221346,336.728
221347,1643.04
221348,276.035
221349,1377.72
221350,2447.14
221351,256.462
221352,251.335
221353,459.671
221354,901.033
221355,456.638
221356,278.353
221357,1280.625
221358,872.56
221359,1435.27
221360,510.53
221361,247.981
221362,2818.52
221363,485.979
221364,1840.41
221365,1066.56
221366,5532.3
221367,1814.26
221368,384.74
221369,1095.38
221370,3659.97
221371,504.083
221372,657.955
221373,490.958
221374,816.638
221375,391.016
221376,1370.79
221377,543.639
221378,1253.66
221379,3797.96
221380,476.391
221381,836.366
221382,407.05
221383,470.175
221384,183.8
221385,328.07
221386,538.783
221387,1965.18
221388,1277.3
221389,2145.17
221390,1400.59
221391,672.875
221392,5332.7
221393,1037.1
221394,856.316
221395,1107.05
221396,379.045
221397,406.416
221398,657.289
221399,149.77800000000002
221400,670.078
221401,1218.215
221402,1587.67
221403,189.155
221404,976.7675
221405,1632.67
221406,519.252
221407,442.513
221408,256.283
221409,857.076
221410,4723.52
221411,1651.76
221412,426.815
221413,1995.99
221414,1024.28
221415,348.252
221416,1894.1
221417,903.288
221418,363.485
221419,1094.69
221420,1315.32
221421,1291.59
221422,817.727
221423,571.721
221424,1741.58
221425,3103.29
221426,1068.71
221427,2115.37
221428,1110.21
221429,1808.77
221430,2406.2
221431,216.564
221432,994.438
221433,294.35
221434,261.442
221435,259.278
221436,152.942
221437,276.251
221438,1075.88
221439,198.163
221440,976.992
221441,2786.85
221442,628.117
221443,1336.3
221444,550.221
221445,3075.7
221446,951.284
221447,5769.66
221448,294.825
221449,1528.4803333333332
221450,534.072
221451,288.575
221452,363.114
221453,2532.77
221454,820.449
221455,783.098
221456,549.825
221457,1206.69
221458,1172.82
221459,1028.39
221460,1005.44
221461,2262.67
221462,434.682
221463,336.329
221464,2174.71
221465,454.0
221466,345.8
221467,2209.35
221468,387.611
221469,266.917
221470,629.667
221471,937.755
221472,395.761
221473,518.428
221474,3054.07
221475,348.978
221476,197.246
221477,301.955
221478,890.118
221479,4258.81
221480,855.876
221481,298.202
221482,509.497
221483,1382.83
221484,598.65
221485,1263.2
221486,351.143
221487,1020.98
221488,4251.5
221489,1088.31
221490,2815.58
221491,409.494
221492,566.55
221493,1390.74
221494,478.586
221495,3008.56
221496,687.178
221497,2902.7
221498,403.0825
221499,3187.52
221500,289.052
221501,1518.9
221502,2087.02
221503,694.581
221504,818.007
221505,193.673
221506,1260.275
221507,2394.6
221508,776.356
221509,979.666
221510,1266.7
221511,1066.09
221512,812.345
221513,746.543
