,total_cases
85879,759025.0
85880,759686.0
85881,760161.0
85882,760550.0
85883,761225.0
85884,761225.0
85885,762420.0
85886,762706.0
85887,763106.0
85888,763437.0
85889,763922.0
85890,764983.0
85891,766114.0
85892,767327.0
85893,768382.0
85894,769390.0
85895,770150.0
85896,770712.0
85897,771753.0
85898,771753.0
85899,773657.0
85900,774554.0
85901,775251.0
85902,775782.0
85903,776178.0
85904,777164.0
85905,778093.0
85906,779019.0
85907,779530.0
85908,780542.0
85909,781552.0
85910,782210.0
85911,783448.0
85912,784631.0
85913,785697.0
85914,786585.0
85915,787367.0
85916,788088.0
85917,788088.0
85918,789474.0
85919,790450.0
85920,791466.0
85921,792278.0
85922,793182.0
85923,793182.0
85924,794350.0
85925,795161.0
85926,796259.0
85927,797126.0
85928,798091.0
85929,798984.0
85930,799825.0
85931,800240.0
85932,801288.0
85933,802349.0
85934,803351.0
85935,804326.0
85936,804326.0
85937,806012.0
85938,806012.0
85939,807384.0
85940,807384.0
85941,809443.0
85942,810559.0
85943,811463.0
85944,812253.0
85945,812681.0
85946,813601.0
85947,813601.0
85948,815546.0
85949,816574.0
85950,817487.0
85951,818358.0
85952,818796.0
85953,819783.0
85954,820798.0
85955,821840.0
85956,822892.0
85957,823919.0
85958,824697.0
85959,825245.0
85960,826282.0
85961,827504.0
85962,828572.0
85963,829888.0
85964,830944.0
85965,831832.0
85966,832399.0
85967,833471.0
85968,834778.0
85969,835969.0
85970,837255.0
85971,838523.0
85972,839544.0
85973,840117.0
85974,841489.0
85975,843204.0
85976,844801.0
85977,846033.0
85978,846033.0
85979,849000.0
85980,849758.0
85981,851410.0
85982,853012.0
85983,854758.0
85984,856450.0
85985,858342.0
85986,859796.0
85987,860818.0
85988,862541.0
85989,864661.0
85990,866451.0
85991,868493.0
85992,870505.0
85993,872585.0
85994,873707.0
85995,875804.0
85996,878366.0
85997,880943.0
85998,883446.0
85999,886042.0
86000,888435.0
86001,889671.0
86002,889671.0
86003,895564.0
86004,895564.0
86005,898682.0
86006,905738.0
86007,905738.0
86008,911270.0
86009,914849.0
86010,919173.0
86011,923722.0
86012,928256.0
86013,932539.0
86014,936619.0
86015,939293.0
86016,943305.0
86017,948966.0
86018,953943.0
86019,958990.0
86020,963655.0
86021,963655.0
86022,971401.0
86023,975956.0
86024,981767.0
86025,988159.0
86026,993339.0
86027,998492.0
86028,1003428.0
86029,1006136.0
86030,1010033.0
86031,1015289.0
86032,1019691.0
86033,1024032.0
86034,1027844.0
86035,1031549.0
86036,1033469.0
86037,1036665.0
86038,1040243.0
86039,1043266.0
86040,1045714.0
86041,1047953.0
86042,1050257.0
86043,1051421.0
86044,1052868.0
86045,1054892.0
86046,1057295.0
86047,1059515.0
86048,1061560.0
86049,1063405.0
86050,1064277.0
86051,1065571.0
86052,1067253.0
86053,1069549.0
86054,1071837.0
86055,1074007.0
86056,1076040.0
86057,1077432.0
86058,1079781.0
86059,1082570.0
86060,1085500.0
86061,1088329.0
86062,1091691.0
86063,1095087.0
86064,1097474.0
86065,1100967.0
86066,1106006.0
86067,1111181.0
86068,1117397.0
86069,1123686.0
86070,1129995.0
86071,1134097.0
86072,1141048.0
86073,1152526.0
86074,1164339.0
86075,1177165.0
86076,1184856.0
86077,1189080.0
86078,1197250.0
86079,1209083.0
86080,1225309.0
86081,1243090.0
86082,1260983.0
86083,1280106.0
86084,1301492.0
86085,1314243.0
86086,1330107.0
86087,1351733.0
86088,1374453.0
86089,1396430.0
86090,1417890.0
86091,1436762.0
86092,1450810.0
86093,1468360.0
86094,1490473.0
86095,1508950.0
86096,1526272.0
86097,1541379.0
86098,1553758.0
86099,1560822.0
86100,1570907.0
86101,1582161.0
86102,1591278.0
86103,1599422.0
86104,1606837.0
86105,1614698.0
86106,1617178.0
86107,1623474.0
86108,1631708.0
86109,1638228.0
86110,1638228.0
86111,1638228.0
86112,1638228.0
86113,1638228.0
86114,1638228.0
86115,1654677.0
86116,1654677.0
86117,1654677.0
86118,1654677.0
86119,1654677.0
86120,1654677.0
86121,1654677.0
86122,1680179.0
86123,1680179.0
86124,1680179.0
86125,1680179.0
86126,1680179.0
86127,1680179.0
86128,1680179.0
86129,1689314.0
86130,1689314.0
86131,1689314.0
86132,1689314.0
86133,1689314.0
86134,1689314.0
86135,1689314.0
86136,1692485.0
86137,1692485.0
86138,1692485.0
86139,1692485.0
86140,1692485.0
86141,1692485.0
86142,1692485.0
86143,1694216.0
86144,1694216.0
86145,1694216.0
86146,1694216.0
86147,1694216.0
86148,1694216.0
86149,1694216.0
86150,1694957.0
86151,1694957.0
86152,1694957.0
86153,1694957.0
86154,1694957.0
86155,1694957.0
86156,1694957.0
86157,1694957.0
86158,1695432.0
86159,1695432.0
86160,1695432.0
86161,1695432.0
86162,1695432.0
86163,1695432.0
86164,1695432.0
86165,1695745.0
86166,1695745.0
86167,1695745.0
86168,1695745.0
86169,1695745.0
86170,1695745.0
86171,1695745.0
86172,1695745.0
86173,4.0
86174,6.0
86175,9.0
86176,10.0
86177,33.0
86178,35.0
86179,44.0
86180,49.0
86181,53.0
86182,61.0
86183,62.0
86184,72.0
86185,81.0
86186,111.0
86187,150.0
86188,228.0
86189,284.0
86190,302.0
86191,343.0
86192,380.0
86193,435.0
86194,464.0
86195,531.0
86196,584.0
86197,662.0
86198,697.0
86199,727.0
86200,781.0
86201,812.0
86202,865.0
86203,951.0
86204,1091.0
86205,1232.0
86206,1295.0
86207,1402.0
86208,1546.0
86209,1615.0
86210,1676.0
86211,1852.0
86212,1995.0
86213,2135.0
86214,2289.0
86215,2482.0
86216,2601.0
86217,2717.0
86218,2835.0
86219,3027.0
86220,3138.0
86221,3402.0
86222,3597.0
86223,3857.0
86224,3920.0
86225,4049.0
86226,4205.0
86227,4422.0
86228,4578.0
86229,4834.0
86230,4975.0
86231,5090.0
86232,5207.0
86233,5279.0
86234,5417.0
86235,5571.0
86236,5689.0
86237,5850.0
86238,6157.0
86239,6751.0
86240,6751.0
86241,6969.0
86242,7234.0
86243,7919.0
86244,7919.0
86245,8531.0
86246,8969.0
86247,8969.0
86248,9304.0
86249,9576.0
86250,9932.0
86251,10382.0
86252,10858.0
86253,11308.0
86254,11571.0
86255,12067.0
86256,12067.0
86257,12312.0
86258,12511.0
86259,12694.0
86260,12859.0
86261,13074.0
86262,13319.0
86263,13872.0
86264,13872.0
86265,14238.0
86266,14496.0
86267,15192.0
86268,15542.0
86269,15877.0
86270,15877.0
86271,16779.0
86272,17225.0
86273,17732.0
86274,18231.0
86275,18765.0
86276,19285.0
86277,19750.0
86278,20319.0
86279,20319.0
86280,21327.0
86281,21819.0
86282,22308.0
86283,41065.0
86284,42574.0
86285,45719.0
86286,47171.0
86287,48574.0
86288,49683.0
86289,51059.0
86290,51059.0
86291,54747.0
86292,56455.0
86293,58253.0
86294,58253.0
86295,61755.0
86296,63514.0
86297,65188.0
86298,66895.0
86299,68703.0
86300,68703.0
86301,71838.0
86302,73468.0
86303,75153.0
86304,75153.0
86305,78486.0
86306,80226.0
86307,81720.0
86308,83122.0
86309,84648.0
86310,86192.0
86311,87664.0
86312,89078.0
86313,90367.0
86314,90367.0
86315,96774.0
86316,98641.0
86317,100075.0
86318,102936.0
86319,105526.0
86320,107930.0
86321,109939.0
86322,111822.0
86323,112722.0
86324,113501.0
86325,115615.0
86326,117104.0
86327,118514.0
86328,119781.0
86329,121161.0
86330,121639.0
86331,121973.0
86332,123325.0
86333,124356.0
86334,125335.0
86335,126243.0
86336,127203.0
86337,127462.0
86338,127462.0
86339,127462.0
86340,127664.0
86341,128618.0
86342,130040.0
86343,130673.0
86344,130673.0
86345,131596.0
86346,131695.0
86347,132354.0
86348,132924.0
86349,133028.0
86350,133924.0
86351,134123.0
86352,134203.0
86353,134726.0
86354,135159.0
86355,135589.0
86356,135964.0
86357,136384.0
86358,136513.0
86359,136586.0
86360,137058.0
86361,137393.0
86362,137713.0
86363,138013.0
86364,138348.0
86365,138455.0
86366,138542.0
86367,138982.0
86368,139289.0
86369,139581.0
86370,139882.0
86371,140175.0
86372,140265.0
86373,140333.0
86374,140707.0
86375,140958.0
86376,141256.0
86377,141484.0
86378,141748.0
86379,141844.0
86380,141904.0
86381,142239.0
86382,142597.0
86383,142945.0
86384,143280.0
86385,143632.0
86386,143740.0
86387,143814.0
86388,144218.0
86389,144328.0
86390,144761.0
86391,145019.0
86392,145320.0
86393,145473.0
86394,145603.0
86395,145966.0
86396,146288.0
86397,146653.0
86398,146982.0
86399,147297.0
86400,147463.0
86401,147615.0
86402,148037.0
86403,148479.0
86404,149066.0
86405,149699.0
86406,150380.0
86407,150863.0
86408,151321.0
86409,152022.0
86410,152725.0
86411,153547.0
86412,154321.0
86413,155220.0
86414,155876.0
86415,156451.0
86416,157261.0
86417,158036.0
86418,158853.0
86419,159756.0
86420,160612.0
86421,161850.0
86422,162555.0
86423,163585.0
86424,164578.0
86425,165558.0
86426,166468.0
86427,167341.0
86428,167385.0
86429,168803.0
86430,169827.0
86431,170808.0
86432,171795.0
86433,172805.0
86434,173763.0
86435,174563.0
86436,175565.0
86437,176342.0
86438,177386.0
86439,178378.0
86440,179344.0
86441,180089.0
86442,180777.0
86443,181721.0
86444,182657.0
86445,183630.0
86446,184557.0
86447,185513.0
86448,186277.0
86449,186960.0
86450,187890.0
86451,188837.0
86452,189551.0
86453,190292.0
86454,190969.0
86455,191650.0
86456,192579.0
86457,193503.0
86458,194257.0
86459,194993.0
86460,196216.0
86461,197142.0
86462,197902.0
86463,198659.0
86464,199555.0
86465,200443.0
86466,201196.0
86467,202060.0
86468,202880.0
86469,203563.0
86470,204293.0
86471,205064.0
86472,205933.0
86473,206840.0
86474,207683.0
86475,208596.0
86476,209369.0
86477,210086.0
86478,210976.0
86479,211901.0
86480,212812.0
86481,213855.0
86482,214927.0
86483,215947.0
86484,216964.0
86485,218216.0
86486,219527.0
86487,221053.0
86488,222701.0
86489,224395.0
86490,225891.0
86491,227165.0
86492,228692.0
86493,230188.0
86494,231716.0
86495,233156.0
86496,234569.0
86497,235844.0
86498,237029.0
86499,238364.0
86500,239726.0
86501,240983.0
86502,240983.0
86503,243404.0
86504,244428.0
86505,245351.0
86506,246474.0
86507,247533.0
86508,248566.0
86509,249562.0
86510,250399.0
86511,251267.0
86512,251959.0
86513,252821.0
86514,253751.0
86515,254712.0
86516,255584.0
86517,256388.0
86518,257100.0
86519,257800.0
86520,258609.0
86521,259478.0
86522,260384.0
86523,261244.0
86524,262093.0
86525,262715.0
86526,263396.0
86527,264178.0
86528,265028.0
86529,265929.0
86530,266803.0
86531,267657.0
86532,268327.0
86533,268902.0
86534,269599.0
86535,270399.0
86536,271363.0
86537,272365.0
86538,273469.0
86539,274541.0
86540,275502.0
86541,276663.0
86542,277906.0
86543,279220.0
86544,280576.0
86545,281798.0
86546,283027.0
86547,284138.0
86548,285241.0
86549,286352.0
86550,287473.0
86551,289102.0
86552,290792.0
86553,292306.0
86554,293761.0
86555,295506.0
86556,297472.0
86557,299626.0
86558,301818.0
86559,303922.0
86560,305860.0
86561,307676.0
86562,309756.0
86563,312558.0
86564,315102.0
86565,317937.0
86566,320881.0
86567,323207.0
86568,325234.0
86569,327593.0
86570,330319.0
86571,333046.0
86572,335868.0
86573,338764.0
86574,341599.0
86575,344140.0
86576,346971.0
86577,349987.0
86578,352988.0
86579,355918.0
86580,358834.0
86581,361575.0
86582,363871.0
86583,366709.0
86584,369704.0
86585,372662.0
86586,375539.0
86587,378441.0
86588,381078.0
86589,383164.0
86590,385491.0
86591,388111.0
86592,391052.0
86593,393639.0
86594,396130.0
86595,398272.0
86596,398295.0
86597,401892.0
86598,404348.0
86599,407024.0
86600,409659.0
86601,412236.0
86602,414325.0
86603,414345.0
86604,418201.0
86605,420863.0
86606,423130.0
86607,425397.0
86608,427873.0
86609,429720.0
86610,431288.0
86611,433148.0
86612,435104.0
86613,436931.0
86614,438619.0
86615,438715.0
86616,441774.0
86617,442935.0
86618,444377.0
86619,445762.0
86620,447275.0
86621,448578.0
86622,449858.0
86623,450868.0
86624,451641.0
86625,452760.0
86626,453975.0
86627,455165.0
86628,456346.0
86629,457404.0
86630,457474.0
86631,459212.0
86632,460340.0
86633,461485.0
86634,462795.0
86635,462795.0
86636,464010.0
86637,466125.0
86638,467069.0
86639,468398.0
86640,469975.0
86641,471498.0
86642,473228.0
86643,473282.0
86644,476740.0
86645,478063.0
86646,480162.0
86647,482686.0
86648,485352.0
86649,488204.0
86650,491277.0
86651,491277.0
86652,497008.0
86653,499755.0
86654,502581.0
86655,502581.0
86656,505630.0
86657,512685.0
86658,516624.0
86659,520336.0
86660,524878.0
86661,524878.0
86662,536089.0
86663,541747.0
86664,547386.0
86665,547510.0
86666,547510.0
86667,563173.0
86668,568915.0
86669,575267.0
86670,641388.0
86671,582013.0
86672,595577.0
86673,602397.0
86674,609646.0
86675,617387.0
86676,625165.0
86677,633469.0
86678,633469.0
86679,649207.0
86680,656734.0
86681,664724.0
86682,672895.0
86683,681077.0
86684,688976.0
86685,697580.0
86686,705327.0
86687,712597.0
86688,720842.0
86689,729016.0
86690,729016.0
86691,745138.0
86692,745138.0
86693,760241.0
86694,767163.0
86695,774760.0
86696,782518.0
86697,790205.0
86698,797676.0
86699,804711.0
86700,811052.0
86701,816721.0
86702,823189.0
86703,829924.0
86704,836736.0
86705,843291.0
86706,849557.0
86707,854842.0
86708,859203.0
86709,863581.0
86710,868921.0
86711,874209.0
86712,879358.0
86713,884224.0
86714,888188.0
86715,891783.0
86716,895764.0
86717,900172.0
86718,904471.0
86719,908396.0
86720,912241.0
86721,915383.0
86722,918208.0
86723,921440.0
86724,925024.0
86725,928341.0
86726,931458.0
86727,934449.0
86728,936954.0
86729,939065.0
86730,941793.0
86731,944733.0
86732,947482.0
86733,950006.0
86734,952385.0
86735,954295.0
86736,956025.0
86737,958170.0
86738,960578.0
86739,962842.0
86740,965080.0
86741,967212.0
86742,968975.0
86743,970616.0
86744,972679.0
86745,974944.0
86746,977027.0
86747,979117.0
86748,981129.0
86749,982888.0
86750,984398.0
86751,986281.0
86752,988365.0
86753,990461.0
86754,992488.0
86755,994464.0
86756,996141.0
86757,997537.0
86758,999374.0
86759,1001369.0
86760,1003262.0
86761,1005130.0
86762,1005130.0
86763,1008555.0
86764,1009918.0
86765,1011656.0
86766,1013503.0
86767,1015439.0
86768,1017181.0
86769,1018841.0
86770,1020264.0
86771,1021452.0
86772,1022944.0
86773,1024449.0
86774,1025990.0
86775,1027434.0
86776,1028928.0
86777,1029986.0
86778,1030911.0
86779,1032244.0
86780,1033639.0
86781,1035051.0
86782,1036373.0
86783,1037638.0
86784,1038719.0
86785,1039671.0
86786,1040924.0
86787,1042184.0
86788,1043456.0
86789,1044635.0
86790,1045783.0
86791,1046722.0
86792,1047495.0
86793,1048550.0
86794,1049637.0
86795,1050700.0
86796,1051696.0
86797,1052622.0
86798,1053427.0
86799,1054091.0
86800,1054972.0
86801,1055779.0
86802,1056517.0
86803,1057315.0
86804,1058105.0
86805,1058758.0
86806,1059309.0
86807,1060125.0
86808,1060923.0
86809,1061645.0
86810,1062279.0
86811,1062833.0
86812,1063410.0
86813,1063809.0
86814,1064365.0
86815,1064992.0
86816,1065538.0
86817,1065597.0
86818,1066534.0
86819,1066934.0
86820,1067309.0
86821,1067811.0
86822,1068363.0
86823,1068899.0
86824,1069409.0
86825,1069864.0
86826,1070215.0
86827,1070569.0
86828,1071035.0
86829,1071515.0
86830,1072037.0
86831,1072518.0
86832,1072999.0
86833,1072999.0
86834,1073786.0
86835,1073789.0
86836,1074283.0
86837,1074283.0
86838,1074283.0
86839,1079671.0
86840,1081758.0
86841,1083988.0
86842,1088877.0
86843,1098060.0
86844,1108567.0
86845,1120948.0
86846,1134598.0
86847,1146165.0
86848,1155871.0
86849,1169932.0
86850,1185928.0
86851,1202369.0
86852,1217538.0
86853,1231856.0
86854,1243220.0
86855,1252265.0
86856,1264299.0
86857,1278057.0
86858,1290763.0
86859,1302516.0
86860,1312308.0
86861,1319814.0
86862,1325293.0
86863,1332643.0
86864,1340410.0
86865,1347183.0
86866,1353048.0
86867,1353048.0
86868,1361663.0
86869,1363682.0
86870,1367054.0
86871,1370466.0
86872,1373047.0
86873,1375330.0
86874,1377390.0
86875,1378771.0
86876,1379972.0
86877,1381558.0
86878,1382966.0
86879,1384317.0
86880,1384317.0
86881,1386291.0
86882,1386963.0
86883,1387446.0
86884,1388101.0
86885,1388713.0
86886,1389288.0
86887,1389288.0
86888,1389784.0
86889,1390441.0
86890,1390670.0
86891,1390966.0
86892,1391277.0
86893,1391277.0
86894,1391813.0
86895,1391984.0
86896,1392011.0
86897,1392169.0
86898,1392338.0
86899,1392427.0
86900,1392590.0
86901,1392590.0
86902,1392812.0
86903,1392812.0
86904,1392982.0
86905,1392982.0
86906,1393206.0
86907,1393286.0
86908,1393337.0
86909,1393369.0
86910,1393427.0
86911,1393456.0
86912,1393492.0
86913,1393522.0
86914,1393546.0
86915,1393546.0
86916,1393598.0
86917,1393643.0
86918,1393689.0
86919,1393689.0
86920,1393786.0
86921,1393802.0
86922,1393820.0
86923,1393839.0
86924,1393904.0
86925,1393919.0
86926,1393954.0
86927,1393984.0
86928,1394004.0
86929,1394014.0
86930,1394044.0
86931,1394057.0
86932,1394093.0
86933,1394093.0
86934,1394143.0
86935,1394170.0
86936,1394190.0
86937,1394190.0
86938,1394233.0
86939,1394243.0
86940,1394243.0
86941,1394267.0
86942,1394290.0
86943,1394330.0
86944,1394330.0
86945,1394359.0
86946,1394367.0
86947,1394367.0
86948,1394416.0
86949,1394431.0
86950,1394473.0
86951,1394493.0
86952,1394523.0
86953,1394530.0
86954,1394536.0
86955,
86956,
86957,
86958,
86959,
86960,
86961,
86962,1.0
86963,1.0
86964,3.0
86965,3.0
86966,3.0
86967,3.0
86968,7.0
86969,7.0
86970,7.0
86971,15.0
86972,16.0
86973,25.0
86974,28.0
86975,31.0
86976,31.0
86977,38.0
86978,42.0
86979,50.0
86980,59.0
86981,81.0
86982,110.0
86983,122.0
86984,126.0
86985,142.0
86986,158.0
86987,172.0
86988,179.0
86989,184.0
86990,189.0
86991,191.0
86992,197.0
86993,208.0
86994,216.0
86995,225.0
86996,234.0
86997,246.0
86998,262.0
86999,270.0
87000,281.0
87001,296.0
87002,303.0
87003,320.0
87004,336.0
87005,343.0
87006,355.0
87007,363.0
87008,374.0
87009,384.0
87010,396.0
87011,411.0
87012,435.0
87013,465.0
87014,490.0
87015,535.0
87016,582.0
87017,607.0
87018,621.0
87019,649.0
87020,672.0
87021,700.0
87022,715.0
87023,737.0
87024,758.0
87025,781.0
87026,830.0
87027,887.0
87028,912.0
87029,963.0
87030,1029.0
87031,1109.0
87032,1161.0
87033,1192.0
87034,1214.0
87035,1286.0
87036,1348.0
87037,1471.0
87038,1618.0
87039,1745.0
87040,1888.0
87041,1962.0
87042,2021.0
87043,2093.0
87044,2216.0
87045,2340.0
87046,2474.0
87047,2600.0
87048,2767.0
87049,2872.0
87050,2989.0
87051,3094.0
87052,3215.0
87053,3305.0
87054,3457.0
87055,3594.0
87056,3727.0
87057,3860.0
87058,4044.0
87059,4257.0
87060,4374.0
87061,4478.0
87062,4738.0
87063,4797.0
87064,4952.0
87065,5206.0
87066,5384.0
87067,5533.0
87068,5811.0
87069,6070.0
87070,6190.0
87071,6366.0
87072,6673.0
87073,6941.0
87074,7188.0
87075,7577.0
87076,7886.0
87077,8067.0
87078,8250.0
87079,8528.0
87080,8975.0
87081,9448.0
87082,9726.0
87083,10105.0
87084,10294.0
87085,10791.0
87086,11252.0
87087,11673.0
87088,12062.0
87089,12750.0
87090,13353.0
87091,13771.0
87092,14168.0
87093,14805.0
87094,15601.0
87095,16268.0
87096,16643.0
87097,17603.0
87098,17975.0
87099,18581.0
87100,19125.0
87101,19913.0
87102,20636.0
87103,21363.0
87104,22053.0
87105,22597.0
87106,23202.0
87107,23873.0
87108,24411.0
87109,25138.0
87110,25837.0
87111,26436.0
87112,26928.0
87113,27425.0
87114,28104.0
87115,28754.0
87116,29334.0
87117,29849.0
87118,30120.0
87119,30365.0
87120,30636.0
87121,31015.0
87122,31441.0
87123,31763.0
87124,32118.0
87125,32364.0
87126,32557.0
87127,32803.0
87128,33016.0
87129,33389.0
87130,33630.0
87131,33794.0
87132,34057.0
87133,34201.0
87134,34315.0
87135,34493.0
87136,34705.0
87137,34884.0
87138,35020.0
87139,35103.0
87140,35205.0
87141,35356.0
87142,35460.0
87143,35603.0
87144,35793.0
87145,35969.0
87146,36157.0
87147,36205.0
87148,36301.0
87149,36301.0
87150,36576.0
87151,36724.0
87152,36829.0
87153,36981.0
87154,37079.0
87155,37218.0
87156,37348.0
87157,37489.0
87158,37707.0
87159,37871.0
87160,38115.0
87161,38168.0
87162,38378.0
87163,38529.0
87164,38713.0
87165,38923.0
87166,39184.0
87167,39427.0
87168,39449.0
87169,39586.0
87170,39907.0
87171,40178.0
87172,40620.0
87173,41158.0
87174,41546.0
87175,41619.0
87176,41937.0
87177,42541.0
87178,43143.0
87179,43580.0
87180,44196.0
87181,44881.0
87182,45076.0
87183,45647.0
87184,46144.0
87185,47212.0
87186,47843.0
87187,48790.0
87188,49721.0
87189,49997.0
87190,50833.0
87191,51851.0
87192,52612.0
87193,53797.0
87194,55192.0
87195,55877.0
87196,56601.0
87197,57093.0
87198,58587.0
87199,59595.0
87200,60704.0
87201,61769.0
87202,62488.0
87203,63244.0
87204,64588.0
87205,65804.0
87206,66723.0
87207,68193.0
87208,69273.0
87209,70245.0
87210,70804.0
87211,71729.0
87212,72686.0
87213,74145.0
87214,75193.0
87215,76404.0
87216,77372.0
87217,77785.0
87218,78512.0
87219,79322.0
87220,80102.0
87221,81656.0
87222,82605.0
87223,83316.0
87224,83618.0
87225,84169.0
87226,85130.0
87227,86383.0
87228,87249.0
87229,87984.0
87230,88380.0
87231,88579.0
87232,89100.0
87233,89661.0
87234,90305.0
87235,90978.0
87236,91526.0
87237,91892.0
87238,92055.0
87239,92459.0
87240,92853.0
87241,93405.0
87242,93761.0
87243,94151.0
87244,94500.0
87245,94614.0
87246,94768.0
87247,95195.0
